gene,log2FC,pval,padj,-log10p,significance
GENE_0420,0.5879826361579763,0.08114189850675146,0.9170895531169114,1.0907548351655816,NS
GENE_0421,0.4443577562774834,0.1542027314206004,0.9170895531169114,0.8119079334809867,NS
GENE_0426,-0.522566725522049,0.15033397688224853,0.9170895531169114,0.8229428537121377,NS
GENE_0427,-0.9202189667682514,0.013783673100444482,0.9170895531169114,1.8606350353537455,NS
GENE_0433,0.6785302274921312,0.05639709840410043,0.9170895531169114,1.2487432396248888,NS
GENE_0437,0.7261835440519411,0.02821541834489055,0.9170895531169114,1.549513506140685,NS
GENE_0443,-0.6013142632651656,0.13781903971336495,0.9170895531169114,0.8606907804599283,NS
GENE_0444,0.7750230479880065,0.03765744568292191,0.9170895531169114,1.4241491416596133,NS
GENE_0451,0.5654826125820209,0.2159597140361431,0.9170895531169114,0.6656272562730645,NS
GENE_0455,-0.876318968095128,0.029201304975516585,0.9170895531169114,1.5345977399556197,NS
GENE_0456,0.8945896063273029,0.01153029352337516,0.9170895531169114,1.938159636854514,NS
GENE_0457,0.32959358980565945,0.23736655054877287,0.9170895531169114,0.6245804814033372,NS
GENE_0466,-0.39965635031556435,0.11327933129375102,0.9170895531169114,0.9458493233574412,NS
GENE_0469,0.4952917374435062,0.15765131843728442,0.9170895531169114,0.8023023928980425,NS
GENE_0476,-0.9302849536473845,0.009586817239588553,0.9170895531169114,2.0183255518187386,NS
GENE_0558,0.37526499536981994,0.18122184697918353,0.9170895531169114,0.741789447660452,NS
GENE_0561,0.6845120180478865,0.06925792183038372,0.9170895531169114,1.159530544134198,NS
GENE_0566,0.4086428919111045,0.20248608973255378,0.9170895531169114,0.6936048063253357,NS
GENE_0571,-0.6188073143873165,0.05975283793083206,0.9170895531169114,1.2236414632931052,NS
GENE_0729,0.5355003976178399,0.18821229494435154,0.9170895531169114,0.7253520097500044,NS
GENE_0745,0.4132242928007148,0.20010309339012822,0.9170895531169114,0.6987461975612954,NS
GENE_0748,-0.45105898569373526,0.14748015250310917,0.9170895531169114,0.831266421979777,NS
GENE_0753,0.8784370838028224,0.0302797535010471,0.9170895531169114,1.5188476646267464,NS
GENE_0756,0.5810415502292097,0.09231924001883532,0.9170895531169114,1.0347077793289925,NS
GENE_0766,-0.5457216643115697,0.11560334228488824,0.9170895531169114,0.9370296095582186,NS
GENE_0769,0.5404307848467731,0.2169032771073267,0.9170895531169114,0.6637338863496748,NS
GENE_0773,-0.4727352784890666,0.2060978837176537,0.9170895531169114,0.6859264676796124,NS
GENE_0776,0.5899478261169717,0.1465387585316395,0.9170895531169114,0.8340474921005638,NS
GENE_0781,0.9728245533190449,0.005557281671202039,0.9170895531169114,2.2551375904112025,NS
GENE_0783,-0.47672839851359416,0.2222955761042742,0.9170895531169114,0.6530691800928209,NS
GENE_0797,-0.7507453816042196,0.023759713281850618,0.9170895531169114,1.6241588044678412,NS
GENE_0805,-0.46826737106160365,0.1942358297685468,0.9170895531169114,0.711670654780858,NS
GENE_0806,0.37408876962634086,0.23972127656097753,0.9170895531169114,0.6202934182694281,NS
GENE_0818,0.5264617321238978,0.15989832841157225,0.9170895531169114,0.7961560763752462,NS
GENE_0819,0.4573193754186802,0.16267750935678083,0.9170895531169114,0.788672485400022,NS
GENE_0831,0.5972807230288932,0.16886727103225008,0.9170895531169114,0.7724545149490956,NS
GENE_0728,0.4841166638801315,0.23736606220119105,0.9170895531169114,0.6245813749027697,NS
GENE_0839,-0.5071661125669191,0.17255774308681282,0.9170895531169114,0.7630655480825697,NS
GENE_0726,-0.6236189788798061,0.028398538954079865,0.9170895531169114,1.5467040029284242,NS
GENE_0714,-0.6403846151409907,0.11004552265117616,0.9170895531169114,0.958427622601267,NS
GENE_0572,-0.7383464113762974,0.049077368395714825,0.9170895531169114,1.3091187328615137,NS
GENE_0588,0.5926072894606254,0.1673034975078489,0.9170895531169114,0.7764949799432711,NS
GENE_0593,-0.5331793470719983,0.09037505425082801,0.9170895531169114,1.043951428996686,NS
GENE_0595,-0.47736609519728823,0.16369611184409283,0.9170895531169114,0.785961635949752,NS
GENE_0607,0.48909380830074056,0.2030849518553185,0.9170895531169114,0.6923222556612625,NS
GENE_0608,-0.3756677264048358,0.22680711704061096,0.9170895531169114,0.6443433217237106,NS
GENE_0622,0.5704261151320802,0.1159968864163776,0.9170895531169114,0.9355536679311333,NS
GENE_0625,-0.769387293336341,0.10799452258086091,0.9170895531169114,0.9665982711170518,NS
GENE_0635,0.7339063709750793,0.032473898592612634,0.9170895531169114,1.4884655698396103,NS
GENE_0637,-0.5809336160684984,0.08232699944050223,0.9170895531169114,1.0844577129642798,NS
GENE_0653,0.6328014862690976,0.0811420392043674,0.9170895531169114,1.0907540821126414,NS
GENE_0660,-0.6232492391931412,0.15225852446111351,0.9170895531169114,0.8174183832744905,NS
GENE_0683,0.5145265683492974,0.22745811583897768,0.9170895531169114,0.6430985626757396,NS
GENE_0691,-0.7819839730455067,0.046511487159098586,0.9170895531169114,1.3324397741271705,NS
GENE_0692,-0.5084080470558598,0.19774053388630486,0.9170895531169114,0.703904297612045,NS
GENE_0699,0.7634909324169676,0.06137439269026285,0.9170895531169114,1.212012792263233,NS
GENE_0704,-0.5047865371631417,0.14490111667441194,0.9170895531169114,0.8389282676436184,NS
GENE_0722,0.7818401542511948,0.015032180272604624,0.9170895531169114,1.822978024623339,NS
GENE_1210,0.6684585172061759,0.10326385788700843,0.9170895531169114,0.9860516539571864,NS
GENE_1220,-0.40741523817924463,0.1907766275368401,0.9170895531169114,0.7194748327426962,NS
GENE_1217,-0.9069416963632886,0.030409647333054537,0.9170895531169114,1.5169886164292476,NS
GENE_1655,0.5496684888200987,0.12780401765982616,0.9170895531169114,0.893455493438442,NS
GENE_1657,0.47939360962773137,0.1948159847054366,0.9170895531169114,0.7103754120130562,NS
GENE_1669,0.6364836753831469,0.06899925473155329,0.9170895531169114,1.1611556000992942,NS
GENE_1670,-0.5760292544139318,0.1465387585316395,0.9170895531169114,0.8340474921005638,NS
GENE_1675,-0.3061800230775118,0.16065225287503349,0.9170895531169114,0.7941131798271525,NS
GENE_1677,0.861062588627262,0.029014126557643044,0.9170895531169114,1.537390498920079,NS
GENE_1682,1.0092969183513274,0.017831313189663654,0.9170895531169114,1.748816671966329,NS
GENE_1654,0.8225209647485334,0.017994771384030432,0.9170895531169114,1.744853666503971,NS
GENE_1693,-0.5869891358768049,0.17388743915904636,0.9170895531169114,0.7597317883304415,NS
GENE_1707,-0.6559692697406154,0.14795234604538757,0.9170895531169114,0.8298781439437805,NS
GENE_1737,0.5470810783778495,0.1234264641764454,0.9170895531169114,0.9085917121539724,NS
GENE_1742,-0.6234357998435245,0.14466866176414045,0.9170895531169114,0.8396255358948307,NS
GENE_1746,0.6572907134955646,0.11327928958114641,0.9170895531169114,0.945849483276794,NS
GENE_1747,0.5601304737771216,0.06746557240748967,0.9170895531169114,1.1709177905426569,NS
GENE_1767,-0.5168208514454431,0.2216562321647758,0.9170895531169114,0.6543200534162041,NS
GENE_1769,0.4262384695189194,0.1299324033880977,0.9170895531169114,0.8862825282361325,NS
GENE_1700,-0.5717266828111374,0.06231706125989402,0.9170895531169114,1.2053930352569393,NS
GENE_1650,0.775768403032318,0.036130476312290064,0.9170895531169114,1.4421263130393482,NS
GENE_1648,-0.353699833556397,0.21784798535814398,0.9170895531169114,0.6618464520325045,NS
GENE_1643,0.3926078480801438,0.18623437805137943,0.9170895531169114,0.729940147093112,NS
GENE_1561,-0.6235384274600912,0.1047015801183524,0.9170895531169114,0.980046764056564,NS
GENE_1576,0.49945078069289917,0.2216562321647758,0.9170895531169114,0.6543200534162041,NS
GENE_1580,1.0805103747986848,0.009445614328425946,0.9170895531169114,2.0247697909693407,NS
GENE_1582,-0.4730571620057775,0.19307783864299088,0.9170895531169114,0.7142675714168234,NS
GENE_1584,-0.4856263279508086,0.2030847950764587,0.9170895531169114,0.6923225909309088,NS
GENE_1586,-0.6246368340894533,0.035387335456746605,0.9170895531169114,1.4511521369950673,NS
GENE_1589,0.4280716049991966,0.1683443562158239,0.9170895531169114,0.7738014388565907,NS
GENE_1592,-0.7865424192026769,0.035166724627502394,0.9170895531169114,1.4538680792930492,NS
GENE_1602,0.4926624885648714,0.090374458083595,0.9170895531169114,1.0439542938690307,NS
GENE_1606,0.5362137552274318,0.13426886697387933,0.9170895531169114,0.8720246758560721,NS
GENE_1613,-0.45510601992627997,0.23703094219470466,0.9170895531169114,0.6251949571659501,NS
GENE_1616,0.5807283773562055,0.11876533468749588,0.9170895531169114,0.9253103030488128,NS
GENE_1622,-0.6129748004518847,0.08262538593544695,0.9170895531169114,1.082886498952675,NS
GENE_1627,0.634502541142707,0.08262542145769695,0.9170895531169114,1.0828863122411254,NS
GENE_1631,0.36586627348201795,0.17228890939959718,0.9170895531169114,0.763742678103797,NS
GENE_1635,-0.5621315299057681,0.09413004569438406,0.9170895531169114,1.026271730488494,NS
GENE_1637,-0.5598906567643134,0.17657994001536925,0.9170895531169114,0.7530586350476014,NS
GENE_1770,-0.4016720826726834,0.23736660480956506,0.9170895531169114,0.6245803821258279,NS
GENE_1559,-0.503334141355583,0.17149774288885855,0.9170895531169114,0.7657415914075919,NS
GENE_1774,-0.4937282112279293,0.18934844854462785,0.9170895531169114,0.7227382489866059,NS
GENE_1778,-0.9407659102371415,0.00638720825887631,0.9170895531169114,2.194688923170925,NS
GENE_1917,-0.5007357737964337,0.19773814811499957,0.9170895531169114,0.7039095374763418,NS
GENE_1926,0.8408655807703882,0.03553463849687704,0.9170895531169114,1.4493480983898408,NS
GENE_1930,0.5424473419028235,0.197153484046244,0.9170895531169114,0.7051955437812789,NS
GENE_1931,0.38617780455365835,0.12487294171756554,0.9170895531169114,0.9035316571889486,NS
GENE_1938,-0.7921744065048424,0.022234862284945887,0.9170895531169114,1.6529655560766743,NS
GENE_1947,-0.3922354457722923,0.22745811583897768,0.9170895531169114,0.6430985626757396,NS
GENE_1954,0.5325119185664393,0.13781903971336495,0.9170895531169114,0.8606907804599283,NS
GENE_1915,-0.41758466520485005,0.16115694188195073,0.9170895531169114,0.7927509823881211,NS
GENE_1957,0.3989408901939644,0.2363621935580954,0.9170895531169114,0.6264219882060112,NS
GENE_1969,-0.526639865779269,0.09005361736004162,0.9170895531169114,1.0454988373369298,NS
GENE_1973,0.4054981498990262,0.14007363243199214,0.9170895531169114,0.8536436089470529,NS
GENE_1976,-0.7127315155807405,0.060907236171251995,0.9170895531169114,1.2153311073251678,NS
GENE_1980,-0.5916650466463702,0.08232699944050223,0.9170895531169114,1.0844577129642798,NS
GENE_1985,0.3775586569780982,0.23938326880056338,0.9170895531169114,0.6209062069852281,NS
GENE_1989,0.33787196459701985,0.21690279854474648,0.9170895531169114,0.6637348445524272,NS
GENE_1992,0.7078262463559222,0.07135357896241726,0.9170895531169114,1.1465842386019325,NS
GENE_1965,-0.2467244554828385,0.23602758887653097,0.9170895531169114,0.6270372300953527,NS
GENE_1910,-0.5069772897861018,0.1707038222862638,0.9170895531169114,0.7677567543436864,NS
GENE_1908,0.6935734687189044,0.041887086819641796,0.9170895531169114,1.3779198430799098,NS
GENE_1904,-0.48830497195735667,0.1853923379889656,0.9170895531169114,0.7319082186158664,NS
GENE_1795,-0.4526331228036762,0.21068000925088703,0.9170895531169114,0.6763766712448344,NS
GENE_1797,0.5689158953769207,0.10725538673225475,0.9170895531169114,0.9695808868416464,NS
GENE_1800,0.39562587906048297,0.24005956549987184,0.9170895531169114,0.6196809842957564,NS
GENE_1816,0.4634133515969685,0.22038171246384342,0.9170895531169114,0.6568244465968265,NS
GENE_1821,0.41356848573243443,0.21596104194280852,0.9170895531169114,0.6656245858640634,NS
GENE_1824,-0.4961615055011803,0.1236321689669529,0.9170895531169114,0.9078685115523505,NS
GENE_1830,0.33137529336167226,0.1654928751916579,0.9170895531169114,0.7812206987556575,NS
GENE_1833,0.33091380408177073,0.22941477214310368,0.9170895531169114,0.6393786210743158,NS
GENE_1837,0.47674874724243743,0.16678466478892517,0.9170895531169114,0.7778438835766965,NS
GENE_1848,-0.49050308557856237,0.17523198327463896,0.9170895531169114,0.75638662367023,NS
GENE_1869,-0.5752227787702457,0.09630914479766206,0.9170895531169114,1.016332473554561,NS
GENE_1870,-0.558352673998888,0.20670375974018396,0.9170895531169114,0.6846516239069868,NS
GENE_1871,-0.4872051837111666,0.1916373007338018,0.9170895531169114,0.7175199549328181,NS
GENE_1881,-0.44863687284572684,0.13470954468308188,0.9170895531169114,0.8706016317726432,NS
GENE_1884,0.5503680699413342,0.08473896970984318,0.9170895531169114,1.071916820628279,NS
GENE_1898,-0.718788907304968,0.06351243948579607,0.9170895531169114,1.1971412058741668,NS
GENE_1901,-0.5736481102571434,0.1375948276989101,0.9170895531169114,0.8613978912752293,NS
GENE_1775,0.6351004820165844,0.17984601599259786,0.9170895531169114,0.745099178371435,NS
GENE_1556,-0.6271421974229252,0.06925792183038372,0.9170895531169114,1.159530544134198,NS
GENE_1554,-0.59548772487521,0.06784662490551792,0.9170895531169114,1.168471751856378,NS
GENE_1553,0.5624492468291704,0.07570104728704254,0.9170895531169114,1.120898112206171,NS
GENE_1293,0.5900100732361793,0.10506344249728217,0.9170895531169114,0.9785483732542133,NS
GENE_1297,-0.5949515778015009,0.12528868319435096,0.9170895531169114,0.9020881552485266,NS
GENE_1303,0.5869035057878031,0.09396546497648703,0.9170895531169114,1.02703173284683,NS
GENE_1304,0.5839120254781802,0.05005742959845569,0.9170895531169114,1.3005314547650957,NS
GENE_1322,0.8796806888742434,0.02720049197230927,0.9170895531169114,1.5654232408581938,NS
GENE_1324,0.6510876869847966,0.09732779251694207,0.9170895531169114,1.0117631267076683,NS
GENE_1334,0.542949821991705,0.22486636944348248,0.9170895531169114,0.6480754919065366,NS
GENE_1289,-0.4865940419481962,0.17202752845386593,0.9170895531169114,0.7644020501913981,NS
GENE_1335,-0.6867280097111435,0.10470141949631848,0.9170895531169114,0.9800474303055016,NS
GENE_1345,0.5755739128030237,0.0999121132870234,0.9170895531169114,1.0003818549692638,NS
GENE_1349,-0.36798954894152747,0.22422168877433646,0.9170895531169114,0.6493223807712076,NS
GENE_1350,-0.3918800458574143,0.24005907606392296,0.9170895531169114,0.6196818697407837,NS
GENE_1351,-0.43556681661612107,0.09597115156766557,0.9170895531169114,1.0178592940210487,NS
GENE_1352,0.6395658537428393,0.16369611184409283,0.9170895531169114,0.785961635949752,NS
GENE_1358,-0.5412974899161389,0.07795430415762179,0.9170895531169114,1.1081599007407126,NS
GENE_1361,0.4703275374323814,0.15420201658778326,0.9170895531169114,0.8119099467311066,NS
GENE_1344,0.5002038591769207,0.18399435930652086,0.9170895531169114,0.7351954909013447,NS
GENE_1287,0.4713273155501172,0.1054263372170265,0.9170895531169114,0.9770508817307642,NS
GENE_1283,-0.3302881294765374,0.19134916848118244,0.9170895531169114,0.7181734206870319,NS
GENE_1279,-0.9525081625359872,0.014178184057506682,0.9170895531169114,1.8483793900491126,NS
GENE_0408,0.4798230864751387,0.22486631581052452,0.9170895531169114,0.6480755954902806,NS
GENE_1221,-0.6381834776298119,0.09664778050240067,0.9170895531169114,1.0148081150097477,NS
GENE_1222,-0.4232046201127506,0.19774001524181706,0.9170895531169114,0.7039054367044206,NS
GENE_1223,-0.5608817203037457,0.11836691869642121,0.9170895531169114,0.92676965770657,NS
GENE_1238,-0.718015789195352,0.03401051661175174,0.9170895531169114,1.4683867711860943,NS
GENE_1242,-0.5361774785067208,0.16834484851940246,0.9170895531169114,0.7738001688145187,NS
GENE_1245,0.6871283197571012,0.041211380327152526,0.9170895531169114,1.384982839044298,NS
GENE_1249,-0.3188968710922735,0.075978737854997,0.9170895531169114,1.1193079251424851,NS
GENE_1261,-0.692514484501662,0.06472638989433492,0.9170895531169114,1.1889186150227293,NS
GENE_1262,0.5351863125588769,0.132521754937102,0.9170895531169114,0.8777128215491105,NS
GENE_1264,-0.8850826716738105,0.013718872291247484,0.9170895531169114,1.8626815867209008,NS
GENE_1265,0.631145719053805,0.05783183106534291,0.9170895531169114,1.2378330568925806,NS
GENE_1266,0.4419891348393836,0.23204476975232413,0.9170895531169114,0.6344282160547063,NS
GENE_1271,0.687944672712189,0.048018107408022315,0.9170895531169114,1.3185949612812875,NS
GENE_1273,-0.36148495031923833,0.23536068296274026,0.9170895531169114,0.6282660843917018,NS
GENE_1275,-0.4609566183224123,0.17550116818780737,0.9170895531169114,0.7557199883957065,NS
GENE_1276,-1.0244729734139284,0.01186744201710083,0.9170895531169114,1.9256428815151994,NS
GENE_1365,0.6956959929898465,0.03948123553196417,0.9170895531169114,1.4036092649102483,NS
GENE_1367,-0.5302636192366501,0.1556739896192545,0.9170895531169114,0.8077839443263721,NS
GENE_1372,-0.5626086648312549,0.11251195743146294,0.9170895531169114,0.9488013195922484,NS
GENE_1378,-0.5610365858826265,0.07431982812118834,0.9170895531169114,1.1288953034022748,NS
GENE_1474,0.6086771546269469,0.11996809564020162,0.9170895531169114,0.9209342350329227,NS
GENE_1478,0.7369085635644943,0.1405284518432575,0.9170895531169114,0.8522357381960824,NS
GENE_1485,-0.4343731735037819,0.1437398482317722,0.9170895531169114,0.8424228180303956,NS
GENE_1489,-0.6482708615218664,0.10452059914678338,0.9170895531169114,0.9807981094173863,NS
GENE_1493,0.4709034742314664,0.11976700442181312,0.9170895531169114,0.9216628127586296,NS
GENE_1495,0.4612574153808362,0.22745806206665564,0.9170895531169114,0.6430986653453032,NS
GENE_1498,-0.42649415482705155,0.17149774288885855,0.9170895531169114,0.7657415914075919,NS
GENE_1503,-0.7537871519211841,0.10688787156965236,0.9170895531169114,0.9710715708361267,NS
GENE_1508,-0.38423681046090596,0.2251873012534581,0.9170895531169114,0.6474561038342257,NS
