gene,log2FC,pval,padj,-log10p,significance
GENE_0702,-0.39021017139037895,0.1946316031919494,0.9692998446522187,0.7107866400311202,NS
GENE_0698,-0.5772383694002325,0.11905081113048206,0.9692998446522187,0.924267641264625,NS
GENE_0696,-1.0297521410804134,0.005680641512987447,0.9692998446522187,2.245602616785723,NS
GENE_0694,0.39168906183112195,0.152593850745552,0.9692998446522187,0.8164629673056715,NS
GENE_0688,0.697816369208244,0.08979813756936787,0.9692998446522187,1.0467326705903146,NS
GENE_0678,-0.4187679001336537,0.17279103635693582,0.9692998446522187,0.7624787905706155,NS
GENE_0671,-0.41857668456355235,0.1416886149719984,0.9692998446522187,0.8486650449782392,NS
GENE_0670,-0.7357994792134219,0.03778040505952449,0.9692998446522187,1.4227333901364378,NS
GENE_0663,-0.40817201246073687,0.19816601968621506,0.9692998446522187,0.7029708136648615,NS
GENE_0655,0.44433400954700275,0.10451171043626557,0.9692998446522187,0.9808350445489853,NS
GENE_0654,0.7532696307055025,0.027955199216447506,0.9692998446522187,1.5535374084922131,NS
GENE_0651,-0.43337138540107123,0.18207698381199933,0.9692998446522187,0.7397449495109383,NS
GENE_1634,0.5016901051663902,0.07623682940823144,0.9692998446522187,1.1178351737435794,NS
GENE_0704,0.5502787821086876,0.10288735586432157,0.9692998446522187,0.9876379937094776,NS
GENE_1589,-0.7417811994501413,0.041878008247599637,0.9692998446522187,1.3780139819035748,NS
GENE_0553,0.743809713979557,0.04170717027498839,0.9692998446522187,1.3797892749263316,NS
GENE_0545,-0.3372033288820866,0.20054795914365042,0.9692998446522187,0.6977817532144251,NS
GENE_0415,0.9675608054126714,0.02233587119923738,0.9692998446522187,1.6509971034275344,NS
GENE_1773,-0.49914332671052186,0.192594771097785,0.9692998446522187,0.7153555080432864,NS
GENE_0410,0.5682892118766354,0.11705199845037098,0.9692998446522187,0.9316211671142224,NS
GENE_0409,-0.3666920368923634,0.20114649878457402,0.9692998446522187,0.696487522485079,NS
GENE_0407,-0.4353538164466979,0.19405004713184826,0.9692998446522187,0.7120862474403326,NS
GENE_1778,0.6624057199739859,0.058725835718034705,0.9692998446522187,1.2311707941306314,NS
GENE_1781,-0.8916683914897057,0.030470691440970303,0.9692998446522187,1.5161176906545546,NS
GENE_0397,0.7466451861501362,0.0640267279629576,0.9692998446522187,1.1936386918966155,NS
GENE_1784,-0.730386762459708,0.040527956638216824,0.9692998446522187,1.392245292214829,NS
GENE_1792,-0.5903830845627418,0.05929592604550236,0.9692998446522187,1.2269751440174679,NS
GENE_0380,0.5734094310062439,0.1225109111215468,0.9692998446522187,0.9118252302475675,NS
GENE_0377,-0.5501020872788898,0.05264309685220286,0.9692998446522187,1.278658570262976,NS
GENE_1795,0.4773003447924049,0.13691552707589014,0.9692998446522187,0.8635472973663955,NS
GENE_0368,-0.5524978317672851,0.10856768367101301,0.9692998446522187,0.964299427895898,NS
GENE_0366,-0.6309032675477866,0.11390775262886543,0.9692998446522187,0.9434467165762421,NS
GENE_0364,0.3338321498437766,0.20415843422482027,0.9692998446522187,0.6900326737295434,NS
GENE_1804,0.46982476623329106,0.17225738097758037,0.9692998446522187,0.7638221601364042,NS
GENE_0352,-0.5093197815970898,0.14008475725239017,0.9692998446522187,0.8536091181140708,NS
GENE_1813,-0.7720476276786918,0.032898104036245386,0.9692998446522187,1.4828291303273236,NS
GENE_1815,-0.5304174896499143,0.13513003802717158,0.9692998446522187,0.8692481010192983,NS
GENE_0338,-0.5985644149798501,0.13917280714561275,0.9692998446522187,0.8564456128596278,NS
GENE_0331,-0.5254897487902292,0.19230525681288269,0.9692998446522187,0.7160088438238019,NS
GENE_1822,-0.5832092734477969,0.05986953835215357,0.9692998446522187,1.2227940906414418,NS
GENE_0326,-0.7024717997792838,0.10819373956993528,0.9692998446522187,0.9657978681471122,NS
GENE_0316,-0.7275395055296014,0.0705047006470452,0.9692998446522187,1.1517819270225313,NS
GENE_0315,0.5921193528980604,0.10707850641328909,0.9692998446522187,0.9702976952082155,NS
GENE_0314,-0.5363530083071266,0.17766265978214746,0.9692998446522187,0.7504038403692223,NS
GENE_0420,0.8352946651720412,0.03669652562370659,0.9692998446522187,1.4353750522024182,NS
GENE_0426,-0.5316500861836193,0.19405025344033677,0.9692998446522187,0.7120857857110424,NS
GENE_0427,0.5425096893953816,0.13074451670131979,0.9692998446522187,0.8835765159696354,NS
GENE_0429,0.8064557747188585,0.041706933932758775,0.9692998446522187,1.379791735952009,NS
GENE_0544,-0.8419151492045698,0.012049620507015926,0.9692998446522187,1.9190266306247297,NS
GENE_1701,-0.860722919580911,0.014681302717767204,0.9692998446522187,1.833235406406592,NS
GENE_1706,0.6520857065437937,0.12944973845033578,0.9692998446522187,0.8878988227083727,NS
GENE_1707,-0.7396535698491586,0.02595950955696434,0.9692998446522187,1.585703516752874,NS
GENE_0532,-0.5338929130436378,0.07895129805150565,0.9692998446522187,1.1026407252887223,NS
GENE_0530,-0.6301682952584367,0.07156936729448718,0.9692998446522187,1.1452728221283448,NS
GENE_0522,0.5895116300074399,0.13031209464864243,0.9692998446522187,0.8850152742689811,NS
GENE_0520,-0.6202778644384521,0.13074438312177028,0.9692998446522187,0.8835769596814815,NS
GENE_0515,0.8271131607823294,0.029000898832977566,0.9692998446522187,1.5375885416819748,NS
GENE_1726,0.6086573010945093,0.19114655488187704,0.9692998446522187,0.718633525054179,NS
GENE_0510,0.4941219071683882,0.12604829739589915,0.9692998446522187,0.8994630162037971,NS
GENE_0504,0.9847448898625659,0.010674211569651423,0.9692998446522187,1.9716641934547143,NS
GENE_1734,0.7839644010532885,0.04523792416444751,0.9692998446522187,1.3444973317883508,NS
GENE_0551,-0.59331116303533,0.09012157107658951,0.9692998446522187,1.0451712458879967,NS
GENE_0498,0.8169391604567693,0.01440734279456053,0.9692998446522187,1.8414161105165086,NS
GENE_0492,0.7325866914488612,0.0567100197390007,0.9692998446522187,1.2463402015495226,NS
GENE_0490,0.6900643089433567,0.17602652044985145,0.9692998446522187,0.7544218957236476,NS
GENE_0488,0.7786090267916697,0.10634025298806482,0.9692998446522187,0.9733023108152402,NS
GENE_0479,0.5280973604639669,0.200547490468717,0.9692998446522187,0.6977827681495863,NS
GENE_0474,-0.5525749373403563,0.15878168212127242,0.9692998446522187,0.7991996014839815,NS
GENE_0473,-0.45536055546887866,0.14825308954889452,0.9692998446522187,0.828996247305654,NS
GENE_0464,-0.7288916403530132,0.05759873103187811,0.9692998446522187,1.239587084492131,NS
GENE_1755,0.6307475183540117,0.09987479179218614,0.9692998446522187,1.0005441130456507,NS
GENE_0460,0.5485760537562907,0.13557491790362428,0.9692998446522187,0.8678206498761972,NS
GENE_0459,0.6109214035018269,0.2041566547916439,0.9692998446522187,0.6900364590317779,NS
GENE_1759,-0.6622463685842037,0.04653228598701007,0.9692998446522187,1.332245611400595,NS
GENE_0448,0.5904432793388965,0.07050518851561459,0.9692998446522187,1.151778921862697,NS
GENE_0444,-0.6516302587568461,0.10633944373563245,0.9692998446522187,0.9733056158215126,NS
GENE_0495,-0.655920372194557,0.13314123607671388,0.9692998446522187,0.8756874153969353,NS
GENE_0312,0.5470371296118648,0.15978891493392933,0.9692998446522187,0.7964533523687719,NS
GENE_0757,-0.7473311709589741,0.03841253817271261,0.9692998446522187,1.4155269951523513,NS
GENE_0768,-0.6912708216010559,0.03275941211810764,0.9692998446522187,1.484663900444974,NS
GENE_1195,0.5331573048859992,0.1557881992645758,0.9692998446522187,0.8074654426093963,NS
GENE_1189,0.8902605880092329,0.020416457169645626,0.9692998446522187,1.6900196180357623,NS
GENE_1187,-0.5009001718536874,0.08820191203156551,0.9692998446522187,1.0545220001770514,NS
GENE_1184,-0.46697010905826186,0.17820741606775425,0.9692998446522187,0.7490742268407458,NS
GENE_1381,-0.4170688435623502,0.15283735897331308,0.9692998446522187,0.8157704755192645,NS
GENE_1383,-0.8650168887014544,0.06317650150401184,0.9692998446522187,1.1994444274902363,NS
GENE_1171,0.44801047393426163,0.13624374533780895,0.9692998446522187,0.8656834261348141,NS
GENE_1389,0.5036277449408457,0.1562841089517106,0.9692998446522187,0.8060851790213794,NS
GENE_1162,0.5569334273501418,0.12107610829110815,0.9692998446522187,0.9169415468735381,NS
GENE_1161,-0.5865354545256407,0.0844635185976729,0.9692998446522187,1.0733308306103315,NS
GENE_1396,-0.5341105996027302,0.1727917815907576,0.9692998446522187,0.762476917497536,NS
GENE_1159,-0.6592473183448266,0.11764905949954814,0.9692998446522187,0.9294115402753724,NS
GENE_1156,-0.6017198817552698,0.15235006918354183,0.9692998446522187,0.8171573442242178,NS
GENE_1151,0.5563649897353944,0.09506607645740994,0.9692998446522187,1.0219744298100208,NS
GENE_1398,-0.46925914930395507,0.19463397787845882,0.9692998446522187,0.710781341266999,NS
GENE_1399,0.5810134918134864,0.1451770481647337,0.9692998446522187,0.8381020382041112,NS
GENE_1409,-0.3640828617688383,0.19698415600002916,0.9692998446522187,0.7055687039829701,NS
GENE_1135,-0.33424995615496034,0.15752912106696293,0.9692998446522187,0.8026391501306693,NS
GENE_1410,0.5820022973609422,0.13031196126210864,0.9692998446522187,0.8850157188099531,NS
GENE_1418,-0.7894627371859606,0.053688935118273814,0.9692998446522187,1.2701152098725592,NS
GENE_1126,-0.6865400428037711,0.11547112553166106,0.9692998446522187,0.9375266009666655,NS
GENE_1124,0.6335260863006038,0.10615587697761156,0.9692998446522187,0.9740559575197002,NS
GENE_1119,0.51990194321702,0.1048751342978915,0.9692998446522187,0.97932747002693,NS
GENE_1108,-0.546553548592442,0.1776623588578583,0.9692998446522187,0.7504045759760689,NS
GENE_1107,0.5711230879438158,0.07637757972200533,0.9692998446522187,1.117034107811766,NS
GENE_1103,-0.8128359720111806,0.02304372320979233,0.9692998446522187,1.6374473499522708,NS
GENE_1431,0.49158023772971404,0.17332871526374305,0.9692998446522187,0.7611294820205821,NS
GENE_1197,1.2126978025940174,0.0022152712264836066,0.9692998446522187,2.6545730933894682,NS
GENE_1368,-0.7134845507995866,0.04239431867043481,0.9692998446522187,1.3726923399969073,NS
GENE_1364,0.4860100226762807,0.15578824710735564,0.9692998446522187,0.8074653092369574,NS
GENE_1363,0.6493592949377716,0.1227153298927564,0.9692998446522187,0.9111011807777406,NS
GENE_1326,-0.6382981849407701,0.0826427030905296,0.9692998446522187,1.0827954862839075,NS
GENE_1328,-0.6678832949101707,0.1048755361812546,0.9692998446522187,0.9793258058060093,NS
GENE_1294,-0.7510835989115687,0.03937695144832323,0.9692998446522187,1.4047579098439225,NS
GENE_1289,0.5005742670659226,0.18487661313421022,0.9692998446522187,0.7331180235577035,NS
GENE_1287,-0.5982256922441271,0.05192126871076025,0.9692998446522187,1.2846547039705838,NS
GENE_1285,0.5044858748115093,0.17494474048799302,0.9692998446522187,0.7570991095479074,NS
GENE_1283,0.8856960790360056,0.02273773538650174,0.9692998446522187,1.643252791984329,NS
GENE_1280,-0.5000817515509803,0.16335298570196977,0.9692998446522187,0.7868729232513539,NS
GENE_1335,0.7912195632381893,0.06269567622888582,0.9692998446522187,1.2027624090047662,NS
GENE_1269,-0.7528652787038226,0.05539787633152897,0.9692998446522187,1.2565068835599493,NS
GENE_1340,-0.6056187314989812,0.09761819312105893,0.9692998446522187,1.0104692352455287,NS
GENE_1266,-0.48305615031628335,0.19230525681288269,0.9692998446522187,0.7160088438238019,NS
GENE_1265,0.402646408343589,0.1727927255514795,0.9692998446522187,0.7624745449552247,NS
GENE_1090,0.5617985934577217,0.09141937961403995,0.9692998446522187,1.0389617302257876,NS
GENE_1259,0.699795430418809,0.041621382690498324,0.9692998446522187,1.3806834963281625,NS
GENE_1343,-1.0277035007511417,0.0037728264478540307,0.9692998446522187,2.423333172130805,NS
GENE_1253,0.4675528305955874,0.14377488329140237,0.9692998446522187,0.8423169762666346,NS
GENE_1345,0.9477151477172914,0.03262079938017836,0.9692998446522187,1.486505400679352,NS
GENE_1248,-0.5622327253951571,0.1214838242724431,0.9692998446522187,0.9154815450853712,NS
GENE_1246,-0.8115299860304654,0.029824268859218083,0.9692998446522187,1.5254301942393196,NS
GENE_1242,1.2334141938581782,0.0017212666495804102,0.9692998446522187,2.764151845842688,NS
GENE_1241,-0.6521097804446896,0.04824118655291408,0.9692998446522187,1.316582018715218,NS
GENE_1238,0.645434056254194,0.04424288990096339,0.9692998446522187,1.3541565130991342,NS
GENE_1349,0.47012141190047263,0.19995077239656223,0.9692998446522187,0.6990769138764615,NS
GENE_1350,0.43924270262864873,0.18685505945656522,0.9692998446522187,0.7284951383050073,NS
GENE_1353,-0.9548411521782612,0.0050619763637819,0.9692998446522187,2.295679887052727,NS
GENE_1358,0.4559279550424318,0.12251052181510319,0.9692998446522187,0.9118266103198183,NS
GENE_1217,0.5765346966518363,0.11547112553166106,0.9692998446522187,0.9375266009666655,NS
GENE_1258,0.5082980189008577,0.10181482001864504,0.9692998446522187,0.9921890021184083,NS
GENE_1588,0.5731624997715565,0.1690744264313052,0.9692998446522187,0.7719220772022893,NS
GENE_1087,0.6277548966294715,0.187708378780594,0.9692998446522187,0.7265163412467327,NS
GENE_1082,0.7828965955093548,0.030601047949295107,0.9692998446522187,1.5142637006163546,NS
GENE_0887,-0.46808198227850273,0.18290935761264704,0.9692998446522187,0.7377640755209649,NS
GENE_0884,-1.0331496997217862,0.0048782986685049,0.9692998446522187,2.3117316140032567,NS
GENE_0883,-0.6609938440017604,0.06587919195540254,0.9692998446522187,1.1812517363307893,NS
GENE_0881,0.6185579111728536,0.08507704427411261,0.9692998446522187,1.07018760666001,NS
GENE_0878,-0.618465915181619,0.08085362364232458,0.9692998446522187,1.0923005114087823,NS
GENE_0868,0.5672606056742664,0.176028270391139,0.9692998446522187,0.7544175782715656,NS
GENE_0857,0.5089651472283334,0.1894224053995599,0.9692998446522187,0.7225686527567501,NS
GENE_0855,0.5880170650725969,0.17440472109459837,0.9692998446522187,0.7584417629953026,NS
GENE_0848,-0.5829994878903513,0.17039499362336463,0.9692998446522187,0.7685431693914282,NS
GENE_1548,-0.3994789653493145,0.16697587630983546,0.9692998446522187,0.7773462686266518,NS
GENE_0836,0.7608235318174241,0.11274703025461237,0.9692998446522187,0.9478948885721324,NS
GENE_0827,0.479445340276877,0.15777810944885862,0.9692998446522187,0.8019532521091421,NS
GENE_0818,0.4720854746371801,0.15827972725727402,0.9692998446522187,0.8005747067681714,NS
GENE_0813,-0.7168898169725431,0.0967609570613777,0.9692998446522187,1.0142998446877975,NS
GENE_0809,-0.5008380044368703,0.18459489996073697,0.9692998446522187,0.733780301953153,NS
GENE_0808,0.5982166736552346,0.08725524875935031,0.9692998446522187,1.0592084389973158,NS
GENE_0804,-1.1760452838203577,0.002586825724990741,0.9692998446522187,2.587232828811215,NS
GENE_0801,0.8287167810275795,0.05390000451455633,0.9692998446522187,1.2684111984376245,NS
GENE_0797,0.6025841928184779,0.05368904587319946,0.9692998446522187,1.2701143139672235,NS
GENE_0792,-0.601112508535472,0.18827846122866265,0.9692998446522187,0.7251993597739342,NS
GENE_1576,-0.7113665799568425,0.10199401935302953,0.9692998446522187,0.9914252933177595,NS
GENE_1577,-0.36134269321493306,0.2047645921827812,0.9692998446522187,0.6887451392444812,NS
GENE_0782,-0.5860036761509448,0.1499300794990808,0.9692998446522187,0.824111228726284,NS
GENE_0781,-0.4830956242959603,0.20114644666557668,0.9692998446522187,0.6964876350149813,NS
GENE_0773,0.2771252307629819,0.2047637541184809,0.9692998446522187,0.6887469167365858,NS
GENE_1580,-0.535776486548257,0.17493880311398002,0.9692998446522187,0.7571138491309386,NS
GENE_0771,0.4314750433748822,0.18459489996073697,0.9692998446522187,0.733780301953153,NS
GENE_0895,0.8294564553045873,0.02238566111329359,0.9692998446522187,1.6500300751194654,NS
GENE_0903,0.6179020668863329,0.12520906514576402,0.9692998446522187,0.9023642270340393,NS
GENE_0914,-0.7932612058121835,0.046158659964293795,0.9692998446522187,1.3357468077067507,NS
GENE_0919,0.7809545713067472,0.051410704582447286,0.9692998446522187,1.288946444096941,NS
GENE_1081,0.37196175262272835,0.1999508244272633,0.9692998446522187,0.699076800865428,NS
GENE_1080,-0.645266723029092,0.1342441127042626,0.9692998446522187,0.8721047512605568,NS
GENE_1073,-0.8288664692380951,0.028504847585011563,0.9692998446522187,1.54508127681966,NS
GENE_1447,-0.5453405595557417,0.11905106728899364,0.9692998446522187,0.9242667068055708,NS
GENE_1062,-0.6329926209057941,0.03034008473708643,0.9692998446522187,1.5179832106027604,NS
GENE_1448,-0.5577799882029151,0.12148516010040744,0.9692998446522187,0.9154767696387011,NS
GENE_1449,-0.8491379730009632,0.030601047949295107,0.9692998446522187,1.5142637006163546,NS
GENE_1052,0.7321413914064987,0.018642617354933444,0.9692998446522187,1.7294931143529282,NS
GENE_1032,-0.5163751675878689,0.16004162164896252,0.9692998446522187,0.7957670567080123,NS
GENE_1025,-0.4679068728365081,0.1412300531661077,0.9692998446522187,0.8500728773960544,NS
GENE_1021,0.4052514937624352,0.19463346164367756,0.9692998446522187,0.7107824931635827,NS
GENE_1014,-0.8762872088650715,0.04487431252994657,0.9692998446522187,1.3480021917113996,NS
GENE_1012,-0.6130250417995802,0.176028270391139,0.9692998446522187,0.7544175782715656,NS
GENE_1435,-0.6002122444375875,0.11468671365903053,0.9692998446522187,0.9404868917656013,NS
GENE_1466,-0.6603836178846807,0.05358271930087703,0.9692998446522187,1.2709752499029132,NS
GENE_0986,0.4968058457104556,0.19172513471191577,0.9692998446522187,0.7173209484097005,NS
GENE_1472,-1.0735644474212407,0.003722016185492279,0.9692998446522187,2.429221742636015,NS
GENE_0970,-0.623971218138089,0.05060230621146471,0.9692998446522187,1.295829689640648,NS
GENE_0967,-0.5283518499271489,0.15928431010060817,0.9692998446522187,0.797827001175116,NS
GENE_0966,0.5223481681468716,0.17225782763717223,0.9692998446522187,0.7638210340218456,NS
GENE_0965,-0.48930413450508503,0.11725083871773559,0.9692998446522187,0.9308840420100505,NS
GENE_0955,0.5218629468497342,0.13074438312177028,0.9692998446522187,0.8835769596814815,NS
GENE_0949,0.44115267561914884,0.1499284768861949,0.9692998446522187,0.824115870954549,NS
GENE_0944,0.30140363030609674,0.16489880978437266,0.9692998446522187,0.7827824790185782,NS
GENE_0936,0.5028373793566479,0.15678030393142073,0.9692998446522187,0.8047084979729001,NS
GENE_1503,0.7988144161004476,0.06103498824078816,0.9692998446522187,1.2144211347637017,NS
GENE_1506,0.750403724009634,0.05648938381636985,0.9692998446522187,1.2480331625022976,NS
GENE_0922,-0.44988245999927035,0.18999637192571017,0.9692998446522187,0.7212546920350018,NS
GENE_1469,-0.752634914163516,0.061742264159551044,0.9692998446522187,1.2094174484857771,NS
GENE_1831,-0.7204376154541023,0.06221751972234997,0.9692998446522187,1.2060873058658113,NS
GENE_0641,0.6612304396564808,0.09882819265375269,0.9692998446522187,1.0051191468356284,NS
GENE_1320,0.6731652760025959,0.10782097820888327,0.9692998446522187,0.9672967323405025,NS
GENE_0277,-0.48931863494652283,0.14896769299550572,0.9692998446522187,0.8269079079307557,NS
GENE_0128,-0.34497737150638663,0.1727917815907576,0.9692998446522187,0.762476917497536,NS
GENE_1976,0.6899624950399419,0.06841734845232353,0.9692998446522187,1.1648337611190738,NS
GENE_0219,-0.5808544580678188,0.19463346164367756,0.9692998446522187,0.7107824931635827,NS
GENE_1933,-0.5435921843859592,0.19995030411988446,0.9692998446522187,0.6990779309778853,NS
GENE_1875,0.6766093389013799,0.08851942380348105,0.9692998446522187,1.0529614216740963,NS
GENE_1977,-0.4741430958813151,0.20355326954925312,0.9692998446522187,0.6913219174270773,NS
GENE_0281,-0.45941894806320693,0.15653208102744343,0.9692998446522187,0.805396640958681,NS
GENE_1960,-0.7084396735838459,0.05726409879742537,0.9692998446522187,1.2421175696676143,NS
GENE_1858,0.5040778217139517,0.1885622682418686,0.9692998446522187,0.7245452062633133,NS
GENE_1974,0.5473480921967493,0.14354180129270752,0.9692998446522187,0.8430216081484659,NS
GENE_1897,-0.6143806983894518,0.06893475636821705,0.9692998446522187,1.161561754971569,NS
GENE_1901,0.47349263610068437,0.08144638609024625,0.9692998446522187,1.0891281812865252,NS
GENE_0133,0.5882027537373631,0.05975553558635223,0.9692998446522187,1.2236218566852632,NS
GENE_1956,-0.48425984925776255,0.12354246095253686,0.9692998446522187,0.9081837518127823,NS
GENE_0200,-0.6373457870374972,0.1127461978635984,0.9692998446522187,0.9478980949018938,NS
GENE_0308,0.4688196683021193,0.061742143703977376,0.9692998446522187,1.20941829576993,NS
GENE_0284,0.5086596171668143,0.13424406766643018,0.9692998446522187,0.8721048969629267,NS
GENE_0285,0.641261854043476,0.08324550264413741,0.9692998446522187,1.0796392200389846,NS
GENE_0034,0.5668481146167883,0.13512976703885252,0.9692998446522187,0.8692489719496359,NS
GENE_1981,0.770399501210318,0.032827200387388636,0.9692998446522187,1.4837661537663418,NS
GENE_0138,-0.5393628856543753,0.18319210590974755,0.9692998446522187,0.7370932448259329,NS
GENE_0203,0.619481309370336,0.2032509419878591,0.9692998446522187,0.6919674329457948,NS
GENE_0139,-0.40070586729476343,0.19492529030763384,0.9692998446522187,0.7101318103000048,NS
GENE_0276,0.49373064030430935,0.11547179899162756,0.9692998446522187,0.9375240680469162,NS
GENE_0045,0.9141601433205704,0.010884476412176363,0.9692998446522187,1.9631924574608965,NS
GENE_1964,-0.6638604978420517,0.057933943543810484,0.9692998446522187,1.2370669082172445,NS
GENE_0117,-0.7510368856548668,0.03504640104210326,0.9692998446522187,1.4553565736404321,NS
GENE_1963,0.49793043939936155,0.19230474244075146,0.9692998446522187,0.716010005462754,NS
GENE_0264,-0.41339637369082816,0.2005480112186021,0.9692998446522187,0.6977816404440867,NS
GENE_0266,-0.4466254194629071,0.14611906131214403,0.9692998446522187,0.8352931264154011,NS
GENE_1880,-0.769050130469271,0.07765417524126625,0.9692998446522187,1.1098351885446418,NS
GENE_0258,-0.5856293541777324,0.07909653445914898,0.9692998446522187,1.1018425442929611,NS
GENE_1887,0.6418295136722367,0.07143567882015685,0.9692998446522187,1.14608482401481,NS
GENE_1970,0.9683399176410283,0.007886828515127689,0.9692998446522187,2.103097602022134,NS
GENE_0073,0.48528704436279746,0.20294956810702447,0.9692998446522187,0.692611868559239,NS
GENE_0044,0.5617103459398249,0.13161274373600165,0.9692998446522187,0.8807020570270171,NS
GENE_0127,0.626528849009234,0.16515582741436463,0.9692998446522187,0.7821060979080635,NS
GENE_0049,-0.7244362251663299,0.025733335432361393,0.9692998446522187,1.5895039189592008,NS
GENE_1972,-0.6621533840164293,0.06305646755576391,0.9692998446522187,1.2002703622276565,NS
GENE_0075,-0.4218433361928904,0.19935311778176001,0.9692998446522187,0.7003769678028113,NS
GENE_1888,0.4608944036893252,0.14008461968707275,0.9692998446522187,0.8536095445979279,NS
GENE_0218,-0.5299610961526264,0.10707862821170949,0.9692998446522187,0.9702972012122346,NS
GENE_0046,-0.6331435079644203,0.07623682940823144,0.9692998446522187,1.1178351737435794,NS
GENE_0079,-0.6940703324765964,0.09523452492648588,0.9692998446522187,1.0212055803247395,NS
GENE_0210,0.4631582340148146,0.14541234746171414,0.9692998446522187,0.8373987144755356,NS
GENE_0238,-0.7749132427349688,0.028814119346822768,0.9692998446522187,1.5403946493312781,NS
GENE_0080,0.6223297605838427,0.14872946567034562,0.9692998446522187,0.8276029823164424,NS
