gene,log2FC,pval,padj,-log10p,significance
GENE_1351,-0.5391260777317237,0.12292265934274782,0.996920115263805,0.9103680526673056,NS
GENE_1350,0.26055015609097776,0.5073659464738443,0.996920115263805,0.29467868523175444,NS
GENE_1349,-0.3095797949811736,0.43976814523829,0.996920115263805,0.35677623211090104,NS
GENE_1348,0.4561019710592218,0.20234738063611268,0.996920115263805,0.6939024131288277,NS
GENE_1347,-0.05118575096170197,0.7622140977821021,0.996920115263805,0.11792302285281447,NS
GENE_1346,-0.6488481651550986,0.16881070487178784,0.996920115263805,0.7726000167190301,NS
GENE_1345,-0.2947977290756114,0.5372031166180053,0.996920115263805,0.2698614764089894,NS
GENE_1344,-0.4529162539469249,0.2418591649370775,0.996920115263805,0.6164374509417033,NS
GENE_1343,0.5900768214981609,0.03608894772407717,0.996920115263805,1.4426257808468157,NS
GENE_1342,0.15052413935479247,0.6983361793306917,0.996920115263805,0.15593545749119608,NS
GENE_1340,0.07549206060648395,0.9282137168501003,0.996920115263805,0.03235201800243271,NS
GENE_1339,0.08417222237110256,0.6945654497593035,0.996920115263805,0.15828682389320664,NS
GENE_1337,-1.0512458734744303,0.015350763437732977,0.996920115263805,1.8138700209327274,NS
GENE_1336,0.06437376721543764,0.9268630992788209,0.996920115263805,0.032984407838703135,NS
GENE_1335,-0.25694264126251465,0.42729249649494006,0.996920115263805,0.3692747335798428,NS
GENE_1333,0.2909413397200131,0.507366388528653,0.996920115263805,0.2946783068423851,NS
GENE_1305,-0.17534862975379628,0.5655945197313472,0.996920115263805,0.2474948072415068,NS
GENE_1301,-0.4186593012493125,0.37034661398419555,0.996920115263805,0.431391621674468,NS
GENE_1303,0.36741208382614676,0.4879698120715734,0.996920115263805,0.3116070445060231,NS
GENE_1273,-0.048585350000431404,0.8730492037744304,0.996920115263805,0.058961279403763736,NS
GENE_1272,-0.24127600128781257,0.4617066605323772,0.996920115263805,0.335633860316536,NS
GENE_1271,0.28550899003944963,0.48159417533676174,0.996920115263805,0.3173187743133559,NS
GENE_1270,0.022652816288101896,0.9390256122059382,0.996920115263805,0.027322562059754807,NS
GENE_1269,0.1568622154007393,0.5282706008933455,0.996920115263805,0.277143557825388,NS
GENE_1266,-0.4019747190010392,0.3831940285893126,0.996920115263805,0.4165812672629009,NS
GENE_1265,-0.13619423254487284,0.3595501156426394,0.996920115263805,0.4442405672278612,NS
GENE_1264,-0.005397396500444351,0.9850816871695265,0.996920115263805,0.006527754460759258,NS
GENE_1262,0.08767352590337119,0.5439513164225949,0.996920115263805,0.26443996786642765,NS
GENE_1274,0.12798635731938113,0.43026680943738416,0.996920115263805,0.3662621538805953,NS
GENE_1261,0.0023898736612224525,0.9282136340331988,0.996920115263805,0.03235205675097123,NS
GENE_1258,-0.7602772189417015,0.02694097298493637,0.996920115263805,1.5695867235960235,NS
GENE_1257,-0.3506022636618784,0.36312658859281477,0.996920115263805,0.439941950325947,NS
GENE_1256,-0.24138676120210611,0.4243290283211243,0.996920115263805,0.372297257159953,NS
GENE_1255,-0.21781418586893952,0.36943874012626576,0.996920115263805,0.43245756547157094,NS
GENE_1254,-0.11905110022763843,0.6280593193426172,0.996920115263805,0.20199933580653848,NS
GENE_1253,-0.48813791030677933,0.1894224053995599,0.996920115263805,0.7225686527567501,NS
GENE_1252,0.18571768777752684,0.6365270420390146,0.996920115263805,0.19618314117159674,NS
GENE_1251,0.100086316486931,0.6401704120958425,0.996920115263805,0.19370440229506472,NS
GENE_1249,0.2427264208012163,0.37034467656750003,0.996920115263805,0.43139389363146474,NS
GENE_1259,0.07666112850529494,0.5988134015819018,0.996920115263805,0.222708488609648,NS
GENE_1275,0.7729061711981684,0.07765606376121471,0.996920115263805,1.1098246267967764,NS
GENE_1276,0.5998040329435339,0.06663247436530227,0.996920115263805,1.1763140591130088,NS
GENE_1278,-0.48774922236074847,0.1955127563583967,0.996920115263805,0.708824901514529,NS
GENE_1359,0.2064206758047762,0.4332550328116237,0.996920115263805,0.3632563836985887,NS
GENE_1300,0.23758539941498036,0.6136588795205614,0.996920115263805,0.21207297724667587,NS
GENE_1299,-0.2783455280364615,0.29114601458040734,0.996920115263805,0.5358891504557796,NS
GENE_1297,0.15701747636676888,0.5541519596457901,0.996920115263805,0.25637112663222195,NS
GENE_1296,0.1119208637695488,0.8730489707996851,0.996920115263805,0.05896139529604032,NS
GENE_1295,-0.3117608670970924,0.45861010444303874,0.996920115263805,0.33855638079772654,NS
GENE_1294,0.4610826854795542,0.22681737968021043,0.996920115263805,0.6443236710752963,NS
GENE_1293,0.3072237815022856,0.6622106122537805,0.996920115263805,0.17900386374352797,NS
GENE_1291,0.07793933491337057,0.45860963664607224,0.996920115263805,0.3385568237922067,NS
GENE_1290,0.665759589025658,0.06021809618921166,0.996920115263805,1.2202729789393307,NS
GENE_1289,0.10224680289900157,0.6292665643313717,0.996920115263805,0.20116534359361904,NS
GENE_1288,-0.3616665804265864,0.45860724566515787,0.996920115263805,0.3385590880109264,NS
GENE_1287,-0.11629996664753683,0.7862932655376317,0.996920115263805,0.10441544397302242,NS
GENE_1286,-0.010262653454903514,0.9147167878523967,0.996920115263805,0.038713350208983775,NS
GENE_1285,-0.37031780020115246,0.22099119610015805,0.996920115263805,0.6556250274971519,NS
GENE_1284,0.3776293760887697,0.2640774471954529,0.996920115263805,0.5782686869293613,NS
GENE_1283,-0.2986043101458238,0.7058994155838278,0.996920115263805,0.15125717765782778,NS
GENE_1282,-0.34078981814553,0.3146724225094548,0.996920115263805,0.5021413164346247,NS
GENE_1281,-0.06640860509309565,0.9295646903576957,0.996920115263805,0.03172038137591956,NS
GENE_1280,-0.024066561550554866,0.6945654497593035,0.996920115263805,0.15828682389320664,NS
GENE_1279,0.5346155158925132,0.08011791597769069,0.996920115263805,1.096270356072925,NS
GENE_1304,-0.012467030526984502,0.7797639268347915,0.996920115263805,0.10803685986227451,NS
GENE_1360,0.11519336091656562,0.7752029654217222,0.996920115263805,0.11058457462624466,NS
GENE_1362,0.43409234108061234,0.24702636948219148,0.996920115263805,0.6072566843543374,NS
GENE_1248,-0.43776513645334614,0.5958642077896811,0.996920115263805,0.22485270087540535,NS
GENE_1453,0.3467152116355692,0.4058436339219441,0.996920115263805,0.3916412620025426,NS
GENE_1452,-0.3600928119382507,0.300569621166608,0.996920115263805,0.5220549160525655,NS
GENE_1451,0.06975994681873932,0.7622141778143238,0.996920115263805,0.11792297725204363,NS
GENE_1449,0.04916235622853815,0.846344959962711,0.996920115263805,0.07245258770222357,NS
GENE_1448,0.41397055285183537,0.16960175832740665,0.996920115263805,0.7705696495561232,NS
GENE_1447,0.3200840940897587,0.2519177708683752,0.996920115263805,0.598741195273415,NS
GENE_1445,0.09089257146942664,0.9066301368362424,0.996920115263805,0.04256984887301871,NS
GENE_1444,0.30325049497257694,0.4763152707241821,0.996920115263805,0.3221054947325107,NS
GENE_1443,-0.4756924384729624,0.24220155532123055,0.996920115263805,0.6158230723190639,NS
GENE_1454,-0.29794538209553423,0.24220122847447234,0.996920115263805,0.6158236583922586,NS
GENE_1442,-0.0129776950334195,0.8925021846476769,0.996920115263805,0.04939071215776382,NS
GENE_1438,0.4449918309305678,0.2807824870673731,0.996920115263805,0.5516299834624246,NS
GENE_1437,-0.13014366689197931,0.5552910714713751,0.996920115263805,0.2554793094949955,NS
GENE_1436,0.28155015167185926,0.4228519708748577,0.996920115263805,0.3738116408606306,NS
GENE_1435,-0.08169533199218737,0.8898145656596684,0.996920115263805,0.05070048942429195,NS
GENE_1434,-0.09437594587083087,0.4700236230508602,0.996920115263805,0.32788031418595076,NS
GENE_1433,0.2355370443485887,0.77064952363601,0.996920115263805,0.11314308570615117,NS
GENE_1432,-0.09755946835724671,0.9012443560430768,0.996920115263805,0.045157441991818655,NS
GENE_1431,-0.36355456968724287,0.43926498725929786,0.996920115263805,0.35727341190899636,NS
GENE_1430,-0.12449179776825403,0.698335648394202,0.996920115263805,0.1559357876801254,NS
GENE_1440,-0.34420941995221366,0.3334348809474237,0.996920115263805,0.4769889701630615,NS
GENE_1455,0.02578601180178719,0.8743885282227739,0.996920115263805,0.05829554886511137,NS
GENE_1456,-0.3893821403866875,0.22163324815838525,0.996920115263805,0.6543650886701384,NS
GENE_1458,-0.17853025726654614,0.3428646551476512,0.996920115263805,0.4648772826468153,NS
GENE_1479,0.07266543532860492,0.8066260846696403,0.996920115263805,0.09332773788888153,NS
GENE_1478,-0.1836640040638473,0.7467159137028287,0.996920115263805,0.12684459306751242,NS
GENE_1477,-0.03951981836020213,0.9012443560430768,0.996920115263805,0.045157441991818655,NS
GENE_1476,0.12155367187388055,0.6401704120958425,0.996920115263805,0.19370440229506472,NS
GENE_1475,-0.18631984630558307,0.8217993988802584,0.996920115263805,0.08523418074643054,NS
GENE_1474,-0.47727922323948846,0.1202634639415701,0.996920115263805,0.9198662913516192,NS
GENE_1473,0.30013516216595715,0.43525258632412855,0.996920115263805,0.3612586395720091,NS
GENE_1472,-0.20219825378549583,0.6142557636738228,0.996920115263805,0.2116507597644577,NS
GENE_1471,-0.44168802519476724,0.2442610839661994,0.996920115263805,0.6121457199484348,NS
GENE_1470,-0.24095505976775922,0.25297298953247493,0.996920115263805,0.5969258469001608,NS
GENE_1469,0.08873972397802365,0.9525578702112318,0.996920115263805,0.021108630403049316,NS
GENE_1468,0.16665811623122107,0.6011785633805495,0.996920115263805,0.22099651373303192,NS
GENE_1467,-0.3347953790162652,0.2695679916458723,0.996920115263805,0.5693316769617971,NS
GENE_1466,0.1281493799765583,0.5321681474789122,0.996920115263805,0.2739511233737468,NS
GENE_1465,-0.2475487323701815,0.3749037233625142,0.996920115263805,0.4260802463542183,NS
GENE_1464,-0.04524959326324929,0.9282137913850667,0.996920115263805,0.032351983128865676,NS
GENE_1463,0.23777600990099756,0.6646781375840787,0.996920115263805,0.17738860568914044,NS
GENE_1462,0.029496880919929858,0.9810137443267746,0.996920115263805,0.008324907968205366,NS
GENE_1461,-0.5173989172727129,0.06764770113467732,0.996920115263805,1.169746957403211,NS
GENE_1460,0.17409647184805088,0.5490399032642532,0.996920115263805,0.26039609063604435,NS
GENE_1459,-0.2902933070604714,0.3428646551476512,0.996920115263805,0.4648772826468153,NS
GENE_1428,0.06931939369338913,0.7778084431440986,0.996920115263805,0.10912734687769488,NS
GENE_1427,-0.38701065009382507,0.3537849615424472,0.996920115263805,0.4512606317370356,NS
GENE_1426,0.34509594545031597,0.4312617312655398,0.996920115263805,0.3652590779949736,NS
GENE_1425,0.4057388786650451,0.19876014097568073,0.996920115263805,0.7016707038919983,NS
GENE_1388,-0.07883607488922628,0.9039367271546122,0.996920115263805,0.04386196776502282,NS
GENE_1387,0.4105968321949396,0.4483695607994278,0.996920115263805,0.3483638787388875,NS
GENE_1385,-0.3950819977359252,0.4422876190798065,0.996920115263805,0.35429521762921756,NS
GENE_1384,-0.2447998943030747,0.3850514058011515,0.996920115263805,0.41448128668511214,NS
GENE_1383,0.4351759192709741,0.32836143523420336,0.996920115263805,0.4836478547452391,NS
GENE_1382,0.1099379211593412,0.7928372329613382,0.996920115263805,0.10081596284926769,NS
GENE_1381,0.2651291777099303,0.3813415988681689,0.996920115263805,0.4186858168782186,NS
GENE_1380,-0.17083349022431982,0.5899864220197559,0.996920115263805,0.22915798312014393,NS
GENE_1378,-0.1947628133280812,0.4020140998792163,0.996920115263805,0.39575871459624423,NS
GENE_1375,0.006708650548701733,0.9512040259149372,0.996920115263805,0.02172632025969517,NS
GENE_1374,0.09212370651633606,0.7160300072766984,0.996920115263805,0.14506877696363632,NS
GENE_1373,0.25953559442201435,0.45964116565695434,0.996920115263805,0.33758108264464476,NS
GENE_1372,-0.3078337568999574,0.4648166790012359,0.996920115263805,0.33271829656385743,NS
GENE_1370,-0.0543964931982881,0.8945184735085502,0.996920115263805,0.048410685996575054,NS
GENE_1369,-0.11738667268785719,0.88981499626054,0.996920115263805,0.05070027925967522,NS
GENE_1368,0.2598203384909912,0.6733430157797975,0.996920115263805,0.17176364021932022,NS
GENE_1367,0.586018574365486,0.17548570680539355,0.996920115263805,0.7557582507556275,NS
GENE_1366,-0.01430935270706879,0.8377026611711522,0.996920115263805,0.07691010491081661,NS
GENE_1365,-0.7650118821926082,0.017644158995312853,0.996920115263805,1.7533990373549824,NS
GENE_1364,-0.25534606170928864,0.55871543789347,0.996920115263805,0.25280932846206944,NS
GENE_1363,-0.25413664655934554,0.4253140145143711,0.996920115263805,0.37129030662061113,NS
GENE_1389,-0.07868197088910467,0.9228123028548341,0.996920115263805,0.03488662413539438,NS
GENE_1361,-0.6180178033142028,0.08385189714684661,0.996920115263805,1.0764871070461342,NS
GENE_1391,0.12543670457477418,0.6304742823267877,0.996920115263805,0.20033262403357777,NS
GENE_1396,-0.1447886247403618,0.6609775228494941,0.996920115263805,0.17981330884780847,NS
GENE_1424,-0.4643369730364766,0.11905106728899364,0.996920115263805,0.9242667068055708,NS
GENE_1422,-0.5432502369816952,0.06612939792732371,0.996920115263805,1.1796054312961894,NS
GENE_1421,0.26057195604157446,0.4164857380908219,0.996920115263805,0.3803998657446029,NS
GENE_1420,-0.0393620579489502,0.8864576156215923,0.996920115263805,0.05234202457711909,NS
GENE_1419,-1.0153689834246507,0.009868811337481064,0.996920115263805,2.0057351533749994,NS
GENE_1418,0.07985501577804754,0.8556732019577699,0.996920115263805,0.06769206906727823,NS
GENE_1417,0.23731386667891474,0.611269626329975,0.996920115263805,0.2137671835411726,NS
GENE_1416,0.4334520503793735,0.30615941093184496,0.996920115263805,0.5140523863900874,NS
GENE_1414,0.210458248309342,0.8357110942221802,0.996920115263805,0.07794383245351219,NS
GENE_1410,-0.16307186626393744,0.5970444060564025,0.996920115263805,0.22399336637807743,NS
GENE_1409,0.5592041773142196,0.15628396524913651,0.996920115263805,0.8060855783534937,NS
GENE_1408,0.09694265517750722,0.8476762425056478,0.996920115263805,0.07176998847568072,NS
GENE_1407,-0.004408207086219917,0.9255124546707931,0.996920115263805,0.03361773254759286,NS
GENE_1406,-0.49255140749669124,0.33173743513294585,0.996920115263805,0.47920551746358075,NS
GENE_1405,-0.14899075493767366,0.2442610839661994,0.996920115263805,0.6121457199484348,NS
GENE_1404,-0.5271695349150551,0.31631199355362605,0.996920115263805,0.49988434069443344,NS
GENE_1402,0.053855186625767715,0.955943009993227,0.996920115263805,0.01956799808291492,NS
GENE_1400,0.0028695397224156594,0.9336185667582493,0.996920115263805,0.029830520115561525,NS
GENE_1399,0.4264298829582289,0.31672157067567064,0.996920115263805,0.4993223575109503,NS
GENE_1398,-0.5185853232166462,0.15308159093180543,0.996920115263805,0.8150770329296794,NS
GENE_1397,-0.21626567732932234,0.6820512916749463,0.996920115263805,0.16618296426758766,NS
GENE_1394,0.06079588091299293,0.888471703714606,0.996920115263805,0.05135639916570645,NS
GENE_1247,0.0942958265502103,0.7739011091461857,0.996920115263805,0.11131453091398903,NS
GENE_1243,0.2686752185236543,0.5818022588104607,0.996920115263805,0.23522459696483722,NS
GENE_1245,-0.8677835262408484,0.021309488073930856,0.996920115263805,1.6714269833846938,NS
GENE_1087,-0.0345356775312764,0.8423541178301617,0.996920115263805,0.074505296755919,NS
GENE_1086,-0.05492893372342067,0.9796578578733489,0.996920115263805,0.008925573676851966,NS
GENE_1085,0.04277237360280495,0.9052832137792804,0.996920115263805,0.04321553246350384,NS
GENE_1084,0.39481216075102576,0.5349626934449279,0.996920115263805,0.27167650320481257,NS
GENE_1083,0.7132824132768265,0.1104517715701739,0.996920115263805,0.9568273139529754,NS
GENE_1082,-0.04687340707828991,0.7198415863162433,0.996920115263805,0.1427630671218959,NS
GENE_1081,0.17911024846902635,0.6597467858732673,0.996920115263805,0.18062271688040885,NS
GENE_1080,-0.35086127266086375,0.45552430099007146,0.996920115263805,0.341488449636362,NS
GENE_1079,0.055550431320915195,0.7830267242852067,0.996920115263805,0.10622341544966969,NS
GENE_1088,0.2667430293529396,0.5139207930124965,0.996920115263805,0.28910381059288487,NS
GENE_1078,0.297026149202142,0.44430998809079214,0.996920115263805,0.35231392370722986,NS
GENE_1076,-0.5783634341037427,0.11216934719663046,0.996920115263805,0.9501258076265738,NS
GENE_1075,0.27548723692762245,0.5450799077307381,0.996920115263805,0.26353982626893113,NS
GENE_1074,0.6833481307701534,0.06293595268522302,0.996920115263805,1.2011011893381354,NS
GENE_1073,-0.06773371767209913,0.9369980938561451,0.996920115263805,0.028261292600588798,NS
GENE_1072,0.7883233760091635,0.02193961650027675,0.996920115263805,1.6587709680680194,NS
GENE_1070,0.5229601301359175,0.22681630491191407,0.996920115263805,0.6443257289733594,NS
GENE_1069,0.06462337919920635,0.947143321626228,0.996920115263805,0.023584298629452292,NS
GENE_1068,-0.24735255374713194,0.4890368523980878,0.996920115263805,0.31065841247130427,NS
GENE_1066,0.00011564523070095589,0.9776240725587111,0.996920115263805,0.009828113105307687,NS
GENE_1077,-0.23189252611611977,0.43826013946860054,0.996920115263805,0.3582680273977203,NS
GENE_1089,-0.4987231755186192,0.30535665375736865,0.996920115263805,0.5151926122372148,NS
GENE_1090,-0.24932910288035437,0.6801816895741455,0.996920115263805,0.16737506341174135,NS
GENE_1091,0.1788422980069866,0.7059000643146697,0.996920115263805,0.1512567785356736,NS
GENE_1122,0.006363165616265043,0.8690336457473167,0.996920115263805,0.0609634089603885,NS
GENE_1121,-0.31255703722077666,0.5299404044582896,0.996920115263805,0.2757729671353695,NS
GENE_1120,-0.6068307918413769,0.08554034720915649,0.996920115263805,1.0678289912698238,NS
GENE_1119,0.30184519395197995,0.5338444627063672,0.996920115263805,0.2725852576300698,NS
GENE_1118,0.2073153640120271,0.7674016525303312,0.996920115263805,0.11497726992264995,NS
GENE_1116,-0.27544330230708436,0.586472241818253,0.996920115263805,0.2317525385534774,NS
GENE_1114,-0.1491773337990292,0.6462619822984765,0.996920115263805,0.18959139159956162,NS
GENE_1112,0.31882154151602293,0.4039261503264394,0.996920115263805,0.39369802953652727,NS
GENE_1111,-0.53141655386713,0.13031169448894217,0.996920115263805,0.885016607893592,NS
GENE_1110,-0.7175221041454476,0.07511627688615893,0.996920115263805,1.1242659458732989,NS
GENE_1109,-0.5965761339847448,0.10560571870695173,0.996920115263805,0.9763125634724135,NS
GENE_1108,0.3421817416914097,0.4689800114089313,0.996920115263805,0.32884566713522884,NS
GENE_1107,0.25817206444610896,0.4933168516873717,0.996920115263805,0.30687404879929525,NS
GENE_1105,0.22439541625314696,0.3498287973653301,0.996920115263805,0.45614444293600803,NS
GENE_1104,0.1756892150262237,0.5019381480909804,0.996920115263805,0.2993497959979317,NS
GENE_1103,0.03921301245548037,0.8066272248218522,0.996920115263805,0.09332712402147302,NS
GENE_1099,-0.607431206485848,0.09306280516704395,0.996920115263805,1.0312238607839803,NS
GENE_1098,0.10544844130927267,0.8730492474570523,0.996920115263805,0.05896125767403639,NS
GENE_1097,0.5369299362744764,0.1946344424890889,0.996920115263805,0.7107803045641876,NS
GENE_1096,0.15131450504353605,0.737721579371589,0.996920115263805,0.13210751264446213,NS
GENE_1095,-0.630244959007559,0.09540313577188836,0.996920115263805,1.020437350389759,NS
GENE_1064,0.3400199089783733,0.3953619613358682,0.996920115263805,0.4030051174619475,NS
GENE_1123,0.07534331516262593,0.569048627948154,0.996920115263805,0.24485061946227482,NS
GENE_1063,0.5424694661411964,0.10433001334019879,0.996920115263805,0.9815907370866909,NS
GENE_1059,-0.2468199650306948,0.5161151323820832,0.996920115263805,0.2872534073247539,NS
GENE_1017,-0.25131187060123583,0.49438885542397304,0.996920115263805,0.30593132772996773,NS
GENE_1016,0.28711702642006554,0.19405004713184826,0.996920115263805,0.7120862474403326,NS
GENE_1015,-0.15281567041883548,0.592335270200059,0.996920115263805,0.22743240682011912,NS
GENE_1014,0.32178832023399995,0.7480036023571394,0.996920115263805,0.126096310584656,NS
GENE_1012,0.4685193604868969,0.2669963589488019,0.996920115263805,0.5734946611044348,NS
GENE_1011,0.39540942190465866,0.413566897502763,0.996920115263805,0.3834542300863073,NS
GENE_1010,-0.22346335063165146,0.47631016954601035,0.996920115263805,0.32211014590691267,NS
GENE_1009,0.22882948373016276,0.410177964026763,0.996920115263805,0.3870276749248507,NS
GENE_1008,-0.09252141904505873,0.8938464106960602,0.996920115263805,0.048737099456461784,NS
GENE_1018,-0.32950651788033625,0.26407722619612073,0.996920115263805,0.5782690503789161,NS
GENE_1007,-0.5293616743214669,0.12902135294155503,0.996920115263805,0.8893384083265531,NS
GENE_1005,0.1817633096142055,0.784331591210453,0.996920115263805,0.1055002921783976,NS
GENE_1004,0.18297543502790603,0.48265359891589554,0.996920115263805,0.316364451136597,NS
GENE_1003,-0.511030392347692,0.19757485541867303,0.996920115263805,0.7042683271966358,NS
GENE_1002,0.46862447705565113,0.25121399292585067,0.996920115263805,0.5999561735286714,NS
GENE_1000,-0.20224636260401585,0.6112716464827452,0.996920115263805,0.2137657482666011,NS
GENE_0999,-0.41946606329388647,0.48159387109873,0.996920115263805,0.31731904867078564,NS
GENE_0998,-0.25469091861769044,0.4514278562155636,0.996920115263805,0.3454116454633091,NS
GENE_1997,0.4614700361200441,0.21058967150544738,0.996920115263805,0.67656293285703,NS
GENE_0996,-0.18342449448972076,0.7954590261373717,0.996920115263805,0.09938218582347677,NS
GENE_1006,0.17126411958661958,0.8450142928928007,0.996920115263805,0.07313594516631124,NS
GENE_1019,0.04606966241918897,0.7778084431440986,0.996920115263805,0.10912734687769488,NS
GENE_1021,-0.12488174250729323,0.7699991813848716,0.996920115263805,0.11350973654209225,NS
GENE_1022,-0.3001074824296408,0.408730031582603,0.996920115263805,0.3885634511764844,NS
GENE_1057,0.4329684090799333,0.35422664559777706,0.996920115263805,0.4507187734654374,NS
GENE_1055,-0.31636062519773933,0.4976177858571367,0.996920115263805,0.30310410548450506,NS
GENE_1054,-0.10791408221043497,0.8171741922344739,0.996920115263805,0.08768535758920215,NS
GENE_1052,-0.5241279594556074,0.1696019557676396,0.996920115263805,0.7705691439767317,NS
GENE_1048,0.10786556704157224,0.8757280973347417,0.996920115263805,0.0576307159293264,NS
GENE_1047,-0.15536011824797757,0.5496067535111329,0.996920115263805,0.25994793934989224,NS
GENE_1046,-0.3299026381068044,0.5327276983304835,0.996920115263805,0.27349472217638476,NS
GENE_1045,0.49413687223307257,0.2958321961880267,0.996920115263805,0.528954562367903,NS
GENE_1043,0.26505647576307023,0.5051913994226893,0.996920115263805,0.29654405165404185,NS
GENE_1042,0.3195776718866892,0.3739894950086504,0.996920115263805,0.42714059652639047,NS
GENE_1040,-0.21169790899506413,0.6389528521261123,0.996920115263805,0.19453118693847196,NS
GENE_1039,0.27933187244612157,0.4463369891006205,0.996920115263805,0.35033712056114585,NS
GENE_1038,-0.10692081560172717,0.9066298035404872,0.996920115263805,0.04257000852856959,NS
GENE_1036,0.19888369676172424,0.6328924413794996,0.996920115263805,0.1986700910639215,NS
GENE_1035,0.5768010645124866,0.08538616903557675,0.996920115263805,1.0686124712078298,NS
GENE_1032,0.26477447873025195,0.598224430460224,0.996920115263805,0.22313585510039557,NS
GENE_1029,-0.19392505600690768,0.3794952228142866,0.996920115263805,0.420793686747296,NS
GENE_1027,0.3979734557093142,0.26772931949138534,0.996920115263805,0.5723040658841426,NS
GENE_1025,0.22335804283797156,0.3813420945904392,0.996920115263805,0.4186852523205955,NS
GENE_1024,0.13534346200202219,0.5632961936555252,0.996920115263805,0.2492631833998112,NS
GENE_1023,0.27010466260814603,0.6622102823879292,0.996920115263805,0.17900408007795696,NS
GENE_1062,0.1427776044097362,0.5667442894384885,0.996920115263805,0.24661284716588722,NS
GENE_1124,-0.17077524430510405,0.9484967718359558,0.996920115263805,0.0229641428735968,NS
GENE_1126,0.8650757346557425,0.02832036821311795,0.996920115263805,1.5479011043761346,NS
GENE_1127,0.07377035022933054,0.8530060025459979,0.996920115263805,0.06904791272059885,NS
GENE_1214,0.11822413657891939,0.8217995812895271,0.996920115263805,0.08523408434902485,NS
GENE_1213,0.7298951853406441,0.041197957821645564,0.996920115263805,1.3851243113642433,NS
GENE_1212,-0.21939694655654218,0.5445150942482356,0.996920115263805,0.26399007686714565,NS
GENE_1211,0.29563788203270747,0.3394162688053911,0.996920115263805,0.4692673450381539,NS
GENE_1210,-0.19623536970723876,0.5518770813425714,0.996920115263805,0.25815764118229423,NS
GENE_1209,0.3920111900405656,0.251913382311423,0.996920115263805,0.5987487610067201,NS
